id,landmark_id
0387f5db7eb637bc,4
56f5ae25132e61f2,17
2276f016561fccdd,0
f653021d8eab0c83,0
ed97c61a0fae5605,7
6ce921aca157aaab,12
7c0acc201e0b20c6,3
b8b2d7a7bc100b57,6
0724fc02bb9d19ff,10
3f6a8bef3cc0d05a,8
22045b864a35497a,12
d8da7684a0862fb1,16
6b9270620d7c93e8,10
ab2745c6937d1110,10
8285ccb8b7e29020,0
58dba9fdec87d9fa,15
640a1f184c8419a9,0
a7b9f5fc7888adc1,1
33ef3d2ac457cb4f,8
3787caed0e040bce,15
c9ea662fad4fc3e9,3
5fc999d258b64eaf,19
0c86ab968998d68b,0
91f672d188a2274b,0
27751855c88a1019,3
539ca508cb04b925,16
8c1d57ff7949c67a,2
b005bd986e5a1502,0
94b5fa26b28d96f2,3
ca2c32cea9c7c72f,13
00a68f850d7b4d4b,17
c702cfdf01b362a8,8
ec465ddd779879b8,0
a94d8b00dd43b41f,13
efc05f3a23c9e43a,5
205c8f4db98b3eeb,0
9eaae62b61e4a773,0
ac94d5307ff8008d,18
581687fe2361875b,4
0dd5fe0aacafd342,0
e871d4df8b084013,2
7a1dcd93094712bf,3
848dfc242e7bb347,18
306a2074a832ee48,3
e653d45513f3035c,10
8b7f50aa2ab7b13d,11
52c7e5370bfc4e33,0
15ec71abcc8e6f3d,3
6f47796a55b496c9,7
49d91b9dc51be9d6,7
45d8c28ab3bc1733,15
63a45b47510332c9,0
788028ffc94021ff,15
242fe3361b1ecb17,0
d5f2ad577698e445,2
9bc12d1c81087b37,15
b823a911e070c596,2
15497f752c8d51a4,8
65ef73606220c390,17
bf4e3d7dd5c736e7,3
b1a929bd489ba2f4,0
a9ec2eef03fa7438,1
e665516a38df99ed,1
81acb4de7891700e,0
909b5ad8a70001c6,0
e0a8450cf1940982,0
861400954b93a6d5,10
66155ad52c2111fb,12
cc2493d723f463b3,0
376a37e33ab60d76,7
43fed1b459488dd3,3
4c4f8b0e492d8da3,0
17120168c7e66a15,0
ee0b0ecf77a67dc5,14
039b3f723114b8be,6
03992f30dfae37a3,12
411d7693422def89,0
87189abfae895a4f,8
44c8dba53d97e57f,8
ea8cb5a8042a4351,0
dc7983bb5deadbf4,0
bac688c350a11492,12
5b82eaa2707fd949,7
3b0c57ce12ef228e,2
757ae240d25a68fb,3
04b61da24d45d7a7,6
05ce4e3f1d89e68f,4
5bd32d99fd78355c,3
fd38ee7bdd151d5c,0
03b2607c398ca936,0
0d4a36d02268f649,6
b2e79b91ff93ad8a,0
abe244958ab1e0c6,6
55a7ee877e8baf2e,7
a7cf2dc775160696,3
23398955f3507608,0
5d10687d386057f8,15
fda2d5739e6e6d76,0
069db97cade5873a,10
f622ab21fd45f3b1,12
51bc88085272a167,3
6b41e3a1cc80e3ae,5
b7bafeea7efa8813,17
5471d315037cd762,11
256f0e1a5630ffdd,0
b45fa60fc0ded0ac,0
d8f775c6d9360d38,0
9e0fb10005276937,14
b29ff65267ed8ad4,18
7f2d841a6f2caf2d,12
137142e89686f5d2,14
90aa7c083170d95c,11
10be4f5ce02e9567,0
130d787c533de766,1
b677bc6469a361da,10
11955515d648092d,0
1ca233f02bd60ecf,2
f74c8df7dfe004f8,0
18dc784d6ddf2229,0
2f9452eb825ba2ba,15
a4357a4b1a3cf524,14
0965a9cbe8641fe4,1
ad91951139f9273d,1
c0e5a3fa043b3895,0
486ec32aa68442c0,12
8860920d027b4ebe,15
add4885c68d7fadb,5
b5379491812e88a6,15
e77c1a5e2e55ab17,2
dd2fa91664576824,4
40d6e0139c8955a6,17
38ccae01e4576420,15
337221ccad05a1db,18
7a5f082ca466ebcd,0
f4b9dcb74f5ae568,11
7d3ce90549b7aae7,9
25abc88cce5a8548,12
583e5324e9f5dd5f,11
73d42ec507b8594f,17
8b3bfe6339cacfbd,12
9bab8fc22a28a889,1
ce5d522d612967b8,2
435b45e7c445bcdb,1
f0a75438b07c46d2,2
7bbc00bb5c276b03,10
31ffcdcc07cb2153,8
2253655d1479845b,11
be11d4b66a8ee485,6
253bc118eab328f9,2
593cfbef7ab9953a,16
6869cd87a7800d30,14
5ecb54b32dd7d263,0
8890b02911791d78,1
2e201a15bcec4404,3
b504ba5479cdeef2,15
a0e5f2a4dcf105e3,0
6cbabd0b27ae8833,1
8667c27a211dc2e9,13
374fa2a92e01b905,5
6811b9cf7d686701,14
e0a02ae9ac9a7ea4,1
b1062ff0b4880219,10
9bfe15e22206029d,0
f4d7d99189e4ddac,0
735ad142ed1b5f89,5
9cb1d7ddafbecabc,0
9ddbfa74ca4f8b59,0
6824a8a5d4098b22,17
208ae02fea302b00,15
75069c67c5494f99,1
0e55a0ecdc6e074e,0
beef941872cebc6e,9
184aee6fdd135715,16
ef7f644fe511f0c2,4
8cb34bf12396f531,0
22ffd6c5d0372730,0
b36614cd8b4f48ef,14
c17ff202a0084b00,7
9870fe2f099f4c9e,1
16cc7b274a616bf7,15
d9cc3b22a6f131f4,1
b5718a2a144a707b,0
3b7bdd0c7db3bf08,6
5ccc048c3d5f7963,17
d492070c9854a8f9,10
cf2892e905d2390b,0
74ddbaa8686056d2,0
770092af3cb8a55d,3
05d3a1734b3aa5a3,1
06703492597bb0f8,2
7e91fcb6226d5d2e,19
30e918011dd32b35,6
e9655b0f933e6528,1
db6fd0d3f0d3b71b,0
7e65d73451b69ed2,1
554e028a94e52ef9,12
de5f885041e709c2,8
f1ed2f289316a06b,13
220e251f8be5b398,0
07bf67b63ff20887,1
1297896628ab2c47,2
feab23b7043d5f8f,6
0e6f14b692b81b8e,11
49ac5657bcb535d6,1
fbfd31dedfdbdfe1,14
73751fa13c4f0473,13
5fa170c3a08531c9,5
e727dc73b142ce89,1
54b0d3465a9784f6,15
ba82c2c60c23243d,11
92062469959f19eb,5
ef1a18c70f95d088,1
e89bb7698e758a27,0
21cbdad09169151d,12
a9a4754dd43dcd83,17
a412d01bfc9864d3,8
23943a36f5985481,1
29dd8416c9310452,3
9dc20fc99c40d42d,0
17ffaa247a7e3ba6,0
78092fe7d0a00c31,0
3b16ee5bac019670,10
e5a271017ecd779d,0
f5489c20ae40d93a,8
605eae035c6a585a,19
8021114d716be0d6,12
a849fff9b5739113,10
de66a3739635e6a1,0
691e5e38bd74c2ee,0
ba1f6b97a151b2ce,14
e9c7ea00ee3e3734,0
0bf1b04c10d7451e,14
f96e1f1d464f5cb4,0
2a9ade73592854dc,4
69fd6de81b77092d,3
4a65d86985de3c67,3
67ef8723f660389e,9
a2b2d32a16c122f9,8
163214b2487683b5,0
8186aba27a0180e6,0
fe959242741369bc,0
24aaf8534ec3fee2,0
ab4cef862c8155c9,0
fd2e2f1bb4980b2a,11
13603e740385ae0c,10
9ee9a28fe90eaa75,5
745fc01e9b543828,0
8618700c19718b0d,10
48212531f0a17af7,12
3eba1e35fc12cb58,12
4ca525dd871a7893,1
3f21a409f0aa8141,1
8f476fbce2d2e57a,0
d6d9767363e95054,6
ef8a59f066670d01,15
19eebac17ea7f167,13
37dcfd1c5ecc5a83,9
037845f3f28614c3,5
623760a0c2e20ebf,6
2c93ccc95a5c600b,15
7fe7d2226a311ed3,11
fbc513caf3f7c810,16
fbaa5c14ab4276e5,2
51ea6fbdf8fedbf9,1
0a1844468a672ee8,3
f83e6fe0e25c422f,15
c0d93ab891d643bb,8
ae1c2a6e782aca2a,0
c5ddac57c6c179de,16
d2caec4bae83b980,0
c05aad64a2f0a909,0
fab538e4cd69585e,5
b3f920558742a603,14
717e69090deeafaf,6
c259914142554999,0
4d847091112ff2aa,4
5f25894ef2152b48,0
7aa958eae4d3acd8,1
978fd794a13b853d,0
d233a323a1d4055b,6
66403e7b29ffe195,1
459d6e9eb818573c,4
f62d5fddb71db7e7,0
445e78b3291547a5,2
61f07544da70fcd8,2
67f35dd408a150e3,2
449b7a92ea9c3c9b,12
42f8234a1d1e18d5,15
a879641fabad34fa,0
126b665e6f4d6740,0
008e1cb401967b0d,0
990c54b801052d71,0
5607639eb7c26d2b,17
18a80845098f368d,2
566b28218e56202b,0
ebdcacc931ec3a57,0
25a3912b5dc2392a,16
3fa4e76a56ff2ab1,17
48afc45834e7f7bd,9
34b9f92caad0d2a7,8
599e61efa26d33fb,0
de27c70f6ddf84a0,3
af7a0db55f653455,12
c3a6176172655554,16
68eb142cfeba5ca5,19
88de797e8c34b7d0,1
261280b213d5c31b,9
6a0207070cbc9cb8,9
d57568798cb8e369,0
db3b2979f4915ec3,14
b0372b073f4bb5ce,0
8294f091122bcee7,18
c4333a4c8a27218f,17
7d78a0a6e0cb2620,1
cff9cd1a7da1e92a,6
222f314a12a59270,2
b9f17fa0702eaa5f,2
4e9fe94468bd57ef,13
999c4729f1da114b,13
fcc3bbb4a79e85ec,14
a18ba4cb4757171d,0
8a7a16f8d80a565b,0
e007e867270c8ea0,0
ffeacdfe6f064371,12
ef30b7aedafafcbc,2
7138781a7a2ced0f,1
b7801eb9d334ad99,3
c68d4271011a2c50,0
126906ca7434bb21,0
cb9eb7310b6fb5d6,0
069966d4baafcd9e,0
25d5d3a365807640,4
5200b639ae67ea98,13
caaf68ef2236fa99,6
cb71aa9f6180ff0b,0
22716f5ded34afde,5
01ef84855a61773f,2
65987731fdf0a4c4,3
bb479465ae4735bb,1
a5feb97d5ade4803,7
e1ab1c557ed675f7,2
12ba39223f886a86,0
5ba5537ebf9aee2c,3
213519138b006877,6
58e84020a64e253b,3
11e0376e2baf2707,1
a4ed0a2dd35cdf0b,12
6711dac25c52ac48,0
cfe4734f8bfcf639,2
62de1693d8bdc3ff,16
a6e3c7ce4eca504e,1
64a584fdd0e5e373,0
4d5a35fe783bbe4d,10
95ea71dc6cbeb9e7,4
b4f7ed25210eabfe,7
3b0e065b47221aa7,2
34e194bd2363870d,16
ed27492b309f9116,3
79959ea1e8517265,0
5bc51e1eefa79544,0
480cb2a8591f0d24,2
4ce1879db581b2b5,2
57607055a455109e,16
3823ae14e60a0eff,2
bea0fa40d1ceced2,15
c32dda37239d1eb1,2
6a17a697bbfbb0a7,0
cf1ad3708c198980,0
2e4b87ca2504a67b,1
459ae0f6acfbee91,0
982e21dd64bc638b,13
fee577053bd6aba6,2
a86d3151756451b7,0
d58f10abaf3d1f60,11
c6665ad278ce6258,1
9e510143294167fe,1
62a5fe8a1327208d,0
8c5a0c1dab47ac21,4
5385525186bd7807,0
fc496af22db47a4b,1
859f6d714606dfd8,14
9b60dc2a72458856,0
99a13c1eba572d22,8
6e14a23a0da6ada5,0
992598ba9e259a37,0
db0c3a323f412b49,4
76c53e809e4b8cc1,10
78e3444bc092b34b,2
88f2a70212166d83,18
f1955698e2718e4f,18
ea633d8d9c337464,7
927bd025a5392ad3,13
d40a5eec1060d469,4
ccb3efca72d341b5,0
f5ae287127404ccf,12
97d513df6048c734,0
50800c26d99dc6d8,0
89e883aa991731b3,6
9752098a2f458b99,2
f165c0e316e7fb01,3
6b91385b0f5ae0ba,3
9b7a13ad6fb12ae0,1
a34ca65c2e9b29d6,10
68699c3e4311ad02,0
15ef88ba3472e73d,3
82a4e450ded65ba0,17
fcbc9eab3e27d03e,17
ca1e67e552f9ba39,10
228f2969d56f7e3a,8
efc6505002302d69,0
b4cd35e22c4826b6,13
cbe0bdff950742d8,11
a41a9161237b1469,17
e5e3b759e05221b9,3
85a77b4c03e4a258,14
b323ea1b4cf94f8b,6
6859d3f9e108f2b5,3
6fa8fc587eaa5c43,1
01a9fc3bdce75565,4
c8336edb88deccd1,15
d1318e576137a1a1,15
9c9ec9b5ee1ae928,1
674cd94022e6ccc7,0
57e7f6d66181b50d,19
ffd42719779c985e,7
f63fd0fc4af47a5a,11
359f664c6b88e481,0
698ffd82eaf9bf41,8
d7a1b34622ec32af,15
20cf532d7115eee6,2
0b93d519c6a308c1,1
e30721313861eaa6,0
e0cef20655fe9f50,6
6b3b7b7b5ab45c6b,0
a932e7033848ce92,0
a9ed13e4aea43733,13
a014ee22150f2a30,9
b267d245dfc0d7e7,18
0ac8b6e23c393e16,0
02dd98880181e02b,17
16fa058c19d6da66,0
149e707ad4dc5c0b,16
14126f5e6b928cd4,15
0ef4dd42a4700baa,18
072275c90715b40f,5
d64292d1be97c241,0
cb508a3119e55e28,9
8806b69fc08b386a,14
db55c4505bc2321a,1
226acf4d5a64a0f2,15
aa62a8a83bfdb9f0,6
67cd8c053d6184cf,9
6fee4ca18376a612,8
68197479af66ad8a,3
576050ad949ea48f,1
316f3be4170d8453,0
a11aa54c3ffcf4d4,11
ec174750fe9ad7e3,7
f72b6f325c72e5e6,3
c1ad93aa8547a3c0,6
ba7a8e618ff231d0,16
f7985f465968620b,0
ff3967db2bdd5e61,7
58de1c63052bf930,18
77359bec7f78aa0b,5
77e13b5c319f6104,13
cb2b3191828ef047,2
5e66acb2e135c234,2
3a173277994d06cc,0
0634c3e3f540a57e,10
963cc96443950020,3
82cd839214798af9,4
a4a70d5f1b5faf33,2
0335cfea45795421,2
068e808341a52842,1
a95d4067edb9e37e,0
728ba9ffa30f84e4,5
5eccbf5daa7326b4,1
b75e29b562ebe404,6
c2e2f768154c927c,0
77019b352c0d3a12,17
9b8ed4a3baa78007,0
4d3ca7e2a735a642,0
42ca350fd63d8b4b,8
91b45f5f6eef818a,1
e9d2a2733a5270a7,1
11d0a9c0fa2fafd6,0
04e1f566112ce6c7,0
ea57535b75503f9d,6
035518b901bd6255,13
d06fad1ebf4c36b2,5
b1c4b6c80c1f66b9,0
ef4b5a4166c839f5,4
3d2a3b947fbd224d,3
81c7885463c1e411,11
db3066db3adcfd05,16
c40d6d920e5ed347,18
9bcb1f69e3921952,0
321c730828cd6ae1,16
4c30f9035c97d66f,13
a979d8ee07c33735,12
6d3929a7423d10ce,13
e64b066dcd9f2269,15
728c138e8e7ea921,1
b47ed0dbeba5c783,6
a81e44db31a9aad8,0
49357b13cf285cbe,8
43ae5b7274cdcaf4,11
3e6ef4e582795f0a,5
1d299077aa025ec3,0
d87996f9b8bc9054,10
847f220308e00610,13
1afca583e0cb67fa,16
9de76bada33115b9,8
ff66f63e1db67b71,1
d90205be38ab55c9,15
143e62195f8a8042,9
177662649cc715c7,4
5ffe821fe00f338e,8
473f3c000a316148,1
5af129278c9a4b88,13
1445012c4b3fe269,9
83583f7535d3a403,6
28287180aa43895f,6
35526f12e316f129,11
2fb6c115b1dd3c63,7
f2a098cbcfec946d,2
f8b129009ae16c6c,2
bf5a0f9ef9894b2a,19
102e69902112fe2b,13
b6ca4e94328133b7,14
7e29d69d3f3cf72d,14
768663676251e089,17
0ea5dc465caa36b5,3
d1a8575d61a42029,9
a2b48783a95daf51,1
49d2eb8071fe9783,6
598260d4e5a47c96,16
80b0ac67b42bfeac,13
fbfd815cc5d8d976,5
5cbf0f0b70387763,0
0eb716e9e07a0c73,18
c1fb6ba53eec2de4,16
3740a5830e94fdf8,9
683edf2c01fecf90,11
8853570bc2114ab7,4
87df9b139a883bdd,10
68ae461810ed7924,8
47e1532760ac827e,0
e15ebd9d515d89a4,12
da08395fa0918a3a,0
d5baf4acd543ceaf,9
9f1f4d699da3c563,3
7391e657d5974bbc,4
6c1a655cba8508ae,19
3c0424cb90a2d235,1
f8b205799a67077d,19
4a7580919ceda986,16
1d1605f2cf346cbc,0
611ee18e8de72ab6,17
c015125f59752c75,2
79794ca7d45a40df,0
5ba12b12c5634fc4,15
5a7c0f41b1beb91c,1
8b23016c92e67058,9
4d6c5210b5e08de3,0
5c22aaeaae116ddf,2
64ba0718aa0eed7f,4
9236d657a2a3a6be,4
b1f0412ef6b8d26c,10
9d3d69adaabb3507,12
7fe83e719fe407be,5
facbdeb6575e805c,2
cbc1d71ec0189674,0
ced74b7df6439b4e,0
f5eacf10af639e7d,7
5e6542848afcdf6b,0
2879f8254e69aa61,1
941335b3e956d0fa,8
17409fe57b0100ca,19
0ec440773d5452a2,16
90fb51a451259a1b,1
5abd1f30f2e36fed,2
0ec6beb1557d0fef,0
947082cfcf610ddd,13
34bdba4306842c14,4
8f5b19b157a1643f,13
116b456c5ca6ffd2,0
094e5656248106b7,17
278a08701fd7fc85,4
e37d553d350a2d53,3
00ef530f99981b29,3
a0d2631e648333dc,2
1b66f033a269e6ab,1
d446a97a26e6973c,1
0702fd61fade9cee,4
add64c98543163ee,0
dc8a084abe7eaef2,18
020f11fdb39e68c5,15
45d7843ffdc47feb,7
6742d5ccda2456e1,5
1a23066c34d5b8d1,6
c67a5530364a255d,2
995a8c258e2ce328,3
eaa6af6d15445650,6
a65acc6f77c2c618,16
6baf849d5ffdea00,13
ea4ebd244d5638f6,15
2ccafa280135b171,1
7935ec6ceb33b5d7,2
582dfaebf8ddb296,2
1318d19471719315,5
eb1bdcee241ed07b,1
8fe839d6085a1df5,18
556a06280b72a69e,2
6b9a648602b7561c,3
c3039cbadf71246b,0
15c274699d9b9ea2,4
0bd480ae437c22a4,0
3bf94ed2a8ec8382,1
a78e665514a77bfd,0
215c1e59108722fa,9
48c1ede12052726c,14
73e5c87fc327230f,6
0e2be872cecdeef2,11
7e1e57529590c9ab,10
4cbe75e21c2c77b0,3
84be090840b0a835,18
305eba38b204e87a,0
6025ddd7c7b56c2d,5
994fd428e5df032c,16
50860bc65f42f679,6
4eef4f288241af12,18
0b424c932f2000bd,0
176d603919f34aa6,2
2c0ede2d064911d3,1
e1c2243980529f9f,8
a5080e4d5086c21a,3
70ee4341c6c856d7,0
2f0c5a2ac2f15124,3
15333cf7f8e376a2,12
5002c863c9d80978,0
c3e458d485f58ac1,7
ab47d62a93f91cbe,18
df20a1eb5176fd5f,17
d599802c885b406b,11
c5d878d30ddfaf9a,9
f0d9c59bb410b8ef,0
f443880344309cc6,2
a0bc7925b4dd49aa,1
7c45bae2bb1f9510,15
c528bcdeb2765c18,0
7091fcd9f4194066,0
87744672171c2933,11
9848f02e080bd71c,12
a97b947f26a71f64,0
552c270c20f99c41,8
ebe33877f9782858,19
d175c367be2bf3b8,12
7d215d5ecc59955e,2
664b34ce014e057d,1
88af67abcda10b0b,2
88043ada3826db6f,18
9653d3dae02bb103,8
67fe2e8cb6c1907d,0
045e2cbd816907c4,1
f57d6641e0fd3dc4,11
5c36af41145efd6f,0
692533e8537945fd,0
d5abea15f4d5e900,5
4a4dcda66ff92f39,5
ccd1237d6c5e5e85,5
1525837700569565,14
8c36ddee67aa73d1,4
ba2fea25d0f5b99f,15
c52c2d6f3c454022,1
3bb51f3f87f723d5,0
5b1c202c8e1572c2,0
8d87a5780135f638,2
d01419eb34cd0e61,3
2cab7cb732b53190,17
be8978234c86e4e8,13
82566599728dae1d,12
1fd4eaceffbaeabe,13
ffc73d9d8b2facd1,0
bd030e0f45d63af6,11
e5a1d8699983dc53,6
bc593292d5899bda,4
102fd245c9041241,0
26e0c285f6850a81,10
8e768dbf680ecbae,10
4990b4e7f4824f1c,11
ffc7eb8c2f216c85,0
32089643b5837566,3
a52f86c381a42719,5
d40e8e1d540cf40d,7
a7fcaf18b42a8771,1
c7a30814af48227b,10
4a4e5974bcf4639e,4
2c7179690dbc4867,18
961958dedc12dda7,7
03bfdf7cffe5aec9,2
1148385e064cc6a6,0
52c2fc5396b0842b,0
1f22768eddcc1483,3
0dc2106ba83c34be,0
bf097988e79aece7,1
8cc4b1cb3bf153df,0
75dc0848d3355f2e,11
bfa4aaab162c0f00,8
5e22d480169ee8b7,9
48242ff1c57b854c,6
7bd66d07ec3a175a,7
60648f46e7717a62,11
cd2eac91cc09164c,8
90cfe78424c281bc,0
266f3306cf94c242,0
b91c6dc3ad9e5696,0
b31033db6e5704f8,12
918bc188ae60f996,0
027ad3b4a9343e3c,9
1fb3311e24018981,12
fd1d5f1e5a9ab1d5,6
4c2094916ebb4e20,18
dad700efbff413b6,19
60be94ff15fa67b0,3
43fd5ee8ccecd60d,19
6404d5f79eecde31,1
fe92401ff01dafa0,2
4e483485a1f0d5f0,1
59833b6bcc5cce96,17
4355871a931ba9f0,19
d091e0407180ba3c,3
961d2d25025554ea,13
4f3a052991c5384a,2
3ec0b91eed63c365,0
b6f9bc1c43a115d2,0
28fa65ab1a139ba6,4
90ce2e9cf43575b3,18
b07a2c1e1e17ee33,2
d5ee55c0ae683198,1
5b6c7a88c2fdbf33,19
680541777ecfdde3,0
013fde4f7117a383,17
5e11067823e1ad16,0
3753ffaf0a775866,0
f4d6826b941b6542,10
5eae8c083e968ea3,19
e5bd5efa56dc49dd,10
d42509ede59754bd,0
1aa91b837ff3b67e,4
3f08152e75e6eaef,0
5d225a5878dbfdf6,10
683fad5768e3b05b,2
90e7379f85bda231,1
e8d6f15ffaa064dd,0
d1d145543eed7c2d,0
c0d90d41574f66a1,4
52774d1a64ad72f9,0
4fe9e23db8bd1f5e,0
7db8513f69728aaa,2
dc125d45a7934238,10
c03f5683b308d4c6,14
9dd143d948595167,0
c9a1b916ea8fc4f3,0
8b2fd684fc39d50a,0
395e9b0120482a0d,2
c36fd80e8d957160,0
bdeb4b1eccaf91e4,12
431dfc31d0e1465f,0
6ababa656e0cf288,8
dea95fd3e21531b8,13
ec4e51adb42b52f1,19
4808e7e55c4724fc,0
c6dcbb61e69be0d1,5
b191522eca9748b0,3
9475bf69ec10810d,18
eb81f2b1eab4a88f,2
7d6a67b6f61b7a0a,12
6c50e53e44336787,0
2734f2718053b712,12
fcf962017442f495,8
6fdf9e30d5f63e90,6
56aed8150d19c3cf,0
b3316d3b1f4a321d,16
0af520d6a4bacdf3,2
2348d38bf0e222bf,5
78b89cfc0e73daa0,3
5010227547529790,10
25c789747e29777c,7
a6fdba8a63875ece,3
14bcf02e5c290d61,2
d749cd9e2692c4bf,19
ef60d2d366792ae7,3
7c442ade48f001a7,0
a0443ee45b966471,1
8e86f1d73f1edf17,11
cbb7466e60fb306b,10
b4d0bc5d09194be6,0
9d9226c315c4de78,3
a3ddd358c67eaf94,0
870bd268143e973c,10
0a10538bbf4f6683,6
40cfe319e10bc466,2
7f3db886324ec00a,3
df76d3f6b1bc3e16,15
e8c004ada07d11a6,0
1f1088e263a3f61d,0
f3ce4cb18215e36b,0
8cc9eff388cea555,4
9cf5301656934c6d,18
21bdead0b5bc63fd,13
50c8a7767a83547f,0
ea1af0c32097f9a3,14
724f8c4dfb4623c3,0
8e8f816b5631d365,1
889cb23987620e44,19
2405575e268c3a39,1
a7c1b2d051556d3e,1
74251060ae7d851a,5
8fe708efbe9ca9ff,17
73f129aa09bd0226,0
271b31fd24b00e33,7
432afe43a6d5266c,0
8302c7a2c164f710,0
3f9e6a5d7ad0dadc,0
775bb61d1ce404bf,18
37fc4a5ec08d147b,19
32ab7f3f29fde942,6
135db5b3d655f9aa,0
49460f071ef5a7d2,17
dba8e577c56f7499,1
d269d59150d45073,0
498ded3f1f01585a,6
4984b1043ee9fd0e,13
744ef93b0d34401f,1
0afda6234147c511,1
16075cae2c0fbc0c,8
52cab38a47351d14,10
